GameId,Name,Platform,Year,Genre,Price,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6231,Deer Hunter,PS2,2003,Sports,19.71,Atari,0.14,0.11,0,0.04,0.28
6232,Pokemon Box: Ruby & Sapphire,GC,2003,Misc,10.49,Nintendo,0,0,0.27,0.01,0.28
6233,Puyo Puyo! 15th Anniversary,DS,2006,Puzzle,12.08,Sega,0,0,0.28,0,0.28
6234,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998,Role-Playing,16.08,Konami Digital Entertainment,0,0,0.26,0.02,0.28
6238,AC/DC LIVE: Rock Band Track Pack,Wii,2008,Misc,17.49,MTV Games,0.25,0,0,0.02,0.28
6239,My Japanese Coach,DS,2008,Misc,19,Ubisoft,0.25,0,0,0.02,0.28
6240,Puppeteer,PS3,2013,Platform,19.94,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.28
6241,Warpath: Jurassic Park,PS,1998,Fighting,18.34,Electronic Arts,0.15,0.1,0,0.02,0.28
6242,Tak and the Guardians of Gross,PS2,2008,Action,11.15,THQ,0.14,0.11,0,0.04,0.28
6244,Summer Heat Beach Volleyball,PS2,2003,Sports,16.16,Acclaim Entertainment,0.14,0.11,0,0.04,0.28
6245,NCAA Basketball 09,PS2,2008,Sports,10.14,Electronic Arts,0.14,0.11,0,0.04,0.28
6246,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2008,Adventure,12.7,Namco Bandai Games,0,0.07,0.19,0.01,0.28
6247,Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010,Action,19.31,THQ,0.22,0.04,0,0.02,0.28
6249,Power Pro Kun Pocket 3,GBA,2001,Sports,14.16,Konami Digital Entertainment,0,0,0.27,0.01,0.28
6250,Myst III: Exile,PS2,2002,Adventure,18.73,Ubisoft,0.14,0.11,0,0.04,0.28
6251,Castlevania: Aria of Sorrow,GBA,2003,Platform,15.98,Konami Digital Entertainment,0.2,0.07,0,0,0.28
6254,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996,Shooter,13.85,Namco Bandai Games,0,0,0.28,0,0.28
6255,Armored Core: Project Phantasma,PS,1997,Simulation,18.62,From Software,0.06,0.04,0.15,0.02,0.28
6256,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000,Platform,16.75,Nintendo,0,0,0.28,0,0.28
6257,Kobitodzukan: Kobito Kansatsu Set,3DS,2012,Misc,19.75,Nippon Columbia,0,0,0.28,0,0.28
6258,ExciteBots: Trick Racing,Wii,2009,Racing,16.19,Nintendo,0.26,0,0,0.02,0.28
6261,Nichibutsu Arcade Classics,SNES,1995,Misc,19.3,Nichibutsu,0,0,0.28,0,0.28
6262,Kenka Bancho: Badass Rumble,PSP,2008,Action,18.89,Spike,0.06,0,0.2,0.01,0.27
6263,Cabela's Trophy Bucks,PS2,2007,Sports,19.27,Activision Value,0.13,0.11,0,0.04,0.27
6264,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007,Misc,13.08,Nintendo,0,0,0.27,0,0.27
6265,Q-Ball: Billiards Master,PS2,2000,Sports,10.81,Take-Two Interactive,0.13,0.1,0,0.04,0.27
6266,Mr. Do!,2600,1982,Action,12.74,Coleco,0.26,0.02,0,0,0.27
6267,How to Train Your Dragon 2,Wii,2014,Adventure,14.61,Little Orbit,0.05,0.2,0,0.02,0.27
6269,Tao Feng: Fist of the Lotus,XB,2003,Fighting,16.54,Microsoft Game Studios,0.21,0.06,0,0.01,0.27
6271,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996,Fighting,11.95,Tomy Corporation,0,0,0.26,0.02,0.27
6273,The Legend of Zelda: The Minish Cap(weekly JP sales),GBA,N/A,Action,16.18,N/A,0,0,0.27,0.01,0.27
6274,Motocross Maniacs Advance,GBA,2002,Racing,10.42,Konami Digital Entertainment,0.2,0.07,0,0,0.27
6275,Resident Evil 2: Dual Shock Edition,PS,1998,Action,17.15,Capcom,0,0,0.26,0.02,0.27
6277,M&M's Blast!,GBA,2001,Puzzle,15.54,Unknown,0.2,0.07,0,0,0.27
6278,Zumba Fitness: World Party,Wii,2013,Misc,16.19,Majesco Entertainment,0.14,0.11,0,0.03,0.27
6280,Final Fantasy X International,PS2,2004,Role-Playing,16.79,Square Enix,0,0,0.27,0,0.27
6281,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001,Action,16.51,Conspiracy Entertainment,0.15,0.1,0,0.02,0.27
6284,Indy 500,2600,N/A,Racing,11.3,Atari,0.26,0.01,0,0,0.27
6285,Littlest Pet Shop: Beach Friends,DS,2009,Simulation,15.23,Electronic Arts,0.25,0,0,0.02,0.27
6287,Suikoden Tierkreis,DS,2008,Role-Playing,15.7,Konami Digital Entertainment,0.09,0.01,0.15,0.01,0.27
6288,Evil Dead: Hail to the King,PS,2000,Adventure,16.85,THQ,0.15,0.1,0,0.02,0.27
6289,Dragon Ball GT: Final Bout,PS,1997,Fighting,13.3,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27
6290,Burstrick: Wake Boarding!!,PS,2000,Sports,12.08,Natsume,0.15,0.1,0,0.02,0.27
6291,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Sports,18,Acclaim Entertainment,0.15,0.1,0,0.02,0.27
6292,Divinity: Original Sin,PS4,2015,Role-Playing,14.15,Focus Home Interactive,0.09,0.12,0.02,0.04,0.27
6294,Hatsune Miku: Project Diva f,PS3,2013,Misc,10.89,Sega,0.08,0,0.19,0.01,0.27
6295,Resident Evil: Deadly Silence,DS,2006,Action,10.87,Capcom,0.12,0.03,0.11,0.01,0.27
6296,Pac-Pix,DS,2005,Puzzle,19.34,Namco Bandai Games,0.16,0,0.1,0.01,0.27
6297,Beamrider,2600,1984,Racing,19,Activision,0.26,0.01,0,0,0.27
6300,Athens 2004,PS2,2004,Sports,14.04,Sony Computer Entertainment,0.13,0.1,0,0.03,0.27
6301,Gunship,PS,1996,Simulation,19,Microprose,0.15,0.1,0,0.02,0.27
6302,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009,Sports,17.36,Konami Digital Entertainment,0,0,0.27,0,0.27
6303,SD Gundam G Generation Portable,PSP,2006,Strategy,12.91,Namco Bandai Games,0,0,0.27,0,0.27
6304,Sydney 2000,PS,2000,Sports,16.55,Eidos Interactive,0.15,0.1,0,0.02,0.27
6305,Pro Race Driver,PS2,2002,Racing,18.6,Codemasters,0.13,0.1,0,0.03,0.27
6306,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003,Role-Playing,17.37,Nintendo,0.21,0.05,0,0.01,0.27
6307,Bishoujo Senshi Sailormoon R,SNES,1993,Fighting,16.3,Namco Bandai Games,0,0,0.27,0,0.27
6308,The Club,X360,2008,Shooter,16.04,Sega,0.15,0.1,0,0.02,0.27
6309,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Sports,18.8,Namco Bandai Games,0,0,0.27,0,0.27
6310,Rhythm Thief & the Emperor's Treasure,3DS,2012,Misc,12.38,Sega,0.07,0.07,0.12,0.01,0.27
6311,Rocky: Legends,PS2,2004,Action,12.01,Ubisoft,0.13,0.1,0,0.03,0.27
6312,NickToons: Racing,GBA,2002,Racing,17.53,Infogrames,0.19,0.07,0,0,0.27
6313,MotionSports: Adrenaline,X360,2011,Sports,18.44,Ubisoft,0.14,0.1,0,0.03,0.27
6317,Flag Capture,2600,N/A,Action,15.45,Atari,0.25,0.02,0,0,0.27
6318,Bridge,2600,1980,Misc,11.07,Activision,0.25,0.02,0,0,0.27
6322,RalliSport Challenge 2,XB,2004,Racing,12.61,Microsoft Game Studios,0.18,0.08,0,0.01,0.27
6323,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,1996,Role-Playing,15.95,ChunSoft,0,0,0.27,0,0.27
6324,Wave Rally,PS2,2001,Racing,14.81,Eidos Interactive,0.13,0.1,0,0.03,0.27
6326,Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,11.96,Nippon Ichi Software,0.1,0.08,0.06,0.04,0.27
6328,Battle of Giants: Mutant Insects,DS,2010,Strategy,14.95,Ubisoft,0.09,0.15,0,0.03,0.27
6330,Sengoku Basara 4,PS3,2014,Action,10.94,Capcom,0,0,0.27,0,0.27
6331,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,2002,Role-Playing,17.36,Konami Digital Entertainment,0,0,0.26,0.01,0.27
6332,WWE Road to WrestleMania X8,GBA,2002,Fighting,15.69,THQ,0.19,0.07,0,0,0.27
6333,Medarot 3: Kabuto / Kuwagata Version,GB,2000,Role-Playing,18.31,Imagineer,0,0,0.27,0,0.27
6334,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,Role-Playing,19.66,Square Enix,0.13,0.1,0,0.03,0.27
6335,Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,10.51,Focus Home Interactive,0.08,0.14,0,0.05,0.27
6338,BloodRayne 2,PS2,2004,Shooter,11.84,THQ,0.13,0.1,0,0.03,0.27
6341,Reader Rabbit Kindergarten,DS,2008,Misc,10.04,Nordic Games,0.25,0,0,0.02,0.27
6343,NBA In The Zone '98,N64,1997,Sports,14.63,Konami Digital Entertainment,0.25,0.02,0,0,0.27
6344,Jikkyou Powerful Pro Yakyuu 5,N64,1998,Sports,10.41,Konami Digital Entertainment,0,0,0.27,0,0.27
6345,NBA Jam 99,N64,1998,Sports,16.01,Acclaim Entertainment,0.25,0.02,0,0,0.27
6346,Shadow Man,N64,1999,Action,15.12,Acclaim Entertainment,0.18,0.08,0,0.01,0.27
6349,Shadow of Rome,PS2,2005,Action,10.74,Capcom,0.13,0.1,0,0.03,0.27
6350,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,2012,Action,14.25,Nintendo,0,0,0.27,0,0.27
6351,Tales of Eternia,PSP,2005,Role-Playing,11.81,Ubisoft,0,0.01,0.25,0.01,0.27
6353,Ben 10 Triple Pack,DS,2011,Misc,14.02,D3Publisher,0.13,0.12,0,0.03,0.27
6358,MotoGP,PS2,2000,Racing,10.87,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27
6359,The Penguins of Madagascar,DS,2010,Action,14.48,THQ,0.13,0.12,0,0.02,0.27
6360,Summer Athletics: The Ultimate Challenge (US sales),Wii,2008,Sports,14.34,DTP Entertainment,0.23,0.04,0,0,0.27
6361,Rock Revolution,X360,2008,Misc,12.83,Konami Digital Entertainment,0.25,0,0,0.02,0.27
6362,Etrian Odyssey II: Heroes of Lagaard,DS,2008,Role-Playing,18.32,Atlus,0.1,0,0.16,0.01,0.27
6364,Jikkyou Powerful Pro Yakyuu 2,SNES,1995,Sports,18.55,Konami Digital Entertainment,0,0,0.27,0,0.27
6369,Thoroughbred Breeder II,SNES,1994,Simulation,12.79,Hect,0,0,0.27,0,0.27
6370,Shin Megami Tensei: Devil Survivor,DS,2009,Role-Playing,11.62,Atlus,0.14,0,0.12,0.01,0.27
6371,Magical Vacation,GBA,2001,Role-Playing,16.58,Nintendo,0,0,0.26,0.01,0.27
6372,XGIII: Extreme G Racing,PS2,2001,Racing,17.8,Acclaim Entertainment,0.13,0.1,0,0.03,0.27
6376,Section 8,X360,2009,Shooter,11.7,SouthPeak Games,0.15,0.09,0,0.03,0.27
6377,Superbike 2000,PS,1999,Racing,15.47,Electronic Arts,0.15,0.1,0,0.02,0.27
6378,America's Test Kitchen: Let's Get Cooking,DS,2010,Simulation,18.22,Nintendo,0.25,0,0,0.02,0.27
6379,Final Fantasy XI: Ultimate Collection,X360,2009,Role-Playing,14.81,Square Enix,0.25,0,0,0.02,0.27
6380,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,DS,2010,Strategy,11.74,Nintendo,0,0,0.27,0,0.27
6381,F1 2016 (Codemasters),PS4,2016,Racing,11.06,Codemasters,0.01,0.21,0.01,0.04,0.27
6382,Connect Four / Perfection / Trouble,GBA,2005,Misc,18.11,Zoo Digital Publishing,0.19,0.07,0,0,0.27
6386,Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,2009,Misc,19.67,Take-Two Interactive,0.24,0.01,0,0.02,0.27
6387,Alundra 2: A New Legend Begins,PS,1999,Role-Playing,17.98,Activision,0.15,0.1,0,0.02,0.27
6388,Reign of Fire,PS2,2002,Shooter,17.09,BAM! Entertainment,0.13,0.1,0,0.03,0.27
6390,Jikkyou Powerful Pro Yakyuu '98 Ketteiban,PS,1998,Sports,12.05,Konami Digital Entertainment,0,0,0.25,0.02,0.27
6391,Ace Attorney 6,3DS,2016,Adventure,13.31,Capcom,0,0,0.27,0,0.27
6393,Cake Mania 2: Jill's Next Adventure!,DS,2008,Puzzle,10.76,Majesco Entertainment,0.24,0,0,0.02,0.27
6396,Initial D: Special Stage,PS2,2003,Racing,11.9,Sega,0,0,0.27,0,0.27
6398,Jurassic Park: Operation Genesis,PS2,2003,Simulation,15.21,Konami Digital Entertainment,0.13,0.1,0,0.03,0.27
6400,Final Doom,PS,1995,Shooter,17.49,GT Interactive,0.15,0.1,0,0.02,0.27
6401,Deadly Premonition,X360,2010,Action,13.09,Rising Star Games,0.18,0.06,0,0.02,0.27
6403,Are You Smarter than a 5th Grader? Game Time,Wii,2009,Puzzle,14.37,THQ,0.25,0,0,0.02,0.27
6404,NBA ShootOut 2001,PS,2000,Sports,14.39,Sony Computer Entertainment,0.15,0.1,0,0.02,0.27
6408,Ultimate NES Remix,3DS,2014,Action,12.79,Unknown,0.15,0.09,0,0.02,0.27
6409,Megamind: The Blue Defender,DS,2010,Adventure,15.97,THQ,0.19,0.05,0,0.02,0.27
6410,NFL Street 3,PSP,2006,Sports,16.68,Electronic Arts,0.24,0,0,0.02,0.27
6411,Battle Arena Toshinden 3,PS,1996,Fighting,11.29,Sony Computer Entertainment,0.06,0.04,0.14,0.02,0.27
6412,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Adventure,18.5,Activision,0.11,0.11,0,0.05,0.27
6413,Jade Cocoon: Story of the Tamamayu,PS,1998,Role-Playing,16.33,Crave Entertainment,0.15,0.1,0,0.02,0.27
6414,Super Nazo Puyo: Ruruu no Ruu,SNES,1995,Puzzle,16.9,Banpresto,0,0,0.27,0,0.27
6416,InuYasha: Feudal Combat,PS2,2005,Fighting,13.98,Namco Bandai Games,0.13,0.1,0,0.03,0.27
6417,Duel Masters,PS2,2004,Strategy,13.93,Atari,0.13,0.1,0,0.03,0.27
6419,Super Collapse! 3,DS,2007,Puzzle,16.36,Mumbo Jumbo,0.25,0,0,0.02,0.27
6420,Superman Returns,X360,2006,Action,13.57,Electronic Arts,0.23,0.02,0,0.02,0.27
6422,My Virtual Tutor: Reading Adventure Kindergarten to First,DS,2009,Misc,13.27,Mentor Interactive,0.25,0,0,0.02,0.27
6423,Dynasty Warriors Next,PSV,2011,Action,13.38,Tecmo Koei,0.06,0.07,0.11,0.03,0.27
6425,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010,Sports,16.15,Konami Digital Entertainment,0,0,0.27,0,0.27
6426,Operation Armored Liberty,GBA,2003,Action,13.4,Majesco Entertainment,0.19,0.07,0,0,0.27
6428,Dynasty Warriors 7: Xtreme Legends,PS3,2011,Action,14.29,Tecmo Koei,0.04,0.05,0.16,0.02,0.27
6429,Summer Sports 2: Island Sports Party,Wii,2008,Sports,13.93,Ubisoft,0.24,0,0,0.02,0.27
6430,Imagine: Fashion Party,Wii,2009,Simulation,18.98,Ubisoft,0.25,0,0,0.02,0.27
6431,Fish Tycoon,DS,2007,Simulation,17.15,Majesco Entertainment,0.24,0,0,0.02,0.27
6432,Scene It? Twilight,Wii,2009,Misc,10.22,Konami Digital Entertainment,0.16,0.08,0,0.02,0.27
6433,And1 Streetball,PS2,2006,Action,12.75,Ubisoft,0.13,0.1,0,0.03,0.27
6434,Don King Boxing,Wii,2009,Sports,14.87,Take-Two Interactive,0.14,0.1,0,0.03,0.27
6435,Atelier Ayesha: The Alchemist of Dusk,PS3,2012,Role-Playing,12.25,Tecmo Koei,0.06,0.04,0.14,0.02,0.27
6437,Dragon Ball Z: Tenkaichi Tag Team,PSP,2010,Fighting,16.23,Namco Bandai Games,0.11,0.04,0.09,0.03,0.27
6438,Sonic X: Game Boy Advance Video Volume 1,GBA,2004,Misc,13.77,N/A,0.19,0.07,0,0,0.27
6440,Gallop Racer 2: One and Only Road to Victory,PS,1997,Sports,10.92,Tecmo Koei,0,0,0.25,0.02,0.27
6441,NBA 07,PS3,2006,Sports,13.56,Sony Computer Entertainment,0.24,0,0.01,0.02,0.26
6442,Lowrider,PS2,2002,Misc,13.68,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
6443,Reload: Target Down,Wii,2010,Shooter,19.47,Mastiff,0.25,0,0,0.02,0.26
6444,All-Pro Football 2K8,X360,2007,Sports,19.85,Take-Two Interactive,0.24,0,0,0.02,0.26
6445,Dungeons & Dragons: Eye of the Beholder,GBA,2002,Role-Playing,16.42,Atari,0.19,0.07,0,0,0.26
6448,Battlestations: Midway,X360,2007,Strategy,14.57,Eidos Interactive,0.21,0.02,0,0.02,0.26
6449,Rayman DS,DS,2005,Platform,13.33,Ubisoft,0.21,0.04,0,0.02,0.26
6450,Gundam Breaker,PS3,2013,Action,10.8,Namco Bandai Games,0,0,0.26,0,0.26
6451,The House of the Dead 2,DC,1998,Shooter,13.69,Sega,0,0,0.26,0,0.26
6452,Create,Wii,2010,Action,12.71,Electronic Arts,0.22,0.03,0,0.02,0.26
6453,A.C.E.: Another Century's Episode R,PS3,2010,Simulation,16.52,Namco Bandai Games,0,0,0.26,0,0.26
6454,Littlest Pet Shop: Friends,Wii,2009,Simulation,10.36,Electronic Arts,0.22,0.02,0,0.02,0.26
6455,Rune: Viking Warlord,PS2,2001,Action,16.17,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6456,Panzer Dragoon Orta,XB,2002,Shooter,18.98,Sega,0.16,0.05,0.04,0.01,0.26
6457,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999,Sports,12.85,Konami Digital Entertainment,0,0,0.25,0.02,0.26
6459,King's Field II,PS,1996,Role-Playing,12.76,From Software,0.08,0.06,0.11,0.02,0.26
6460,Danganronpa 2: Goodbye Despair,PSV,2014,Misc,12.58,Nippon Ichi Software,0.13,0.07,0,0.06,0.26
6461,Aikatsu! 2-nin no My Princess,3DS,2013,Action,14.64,Namco Bandai Games,0,0,0.26,0,0.26
6462,Beyblade: Metal Fusion,DS,2009,Role-Playing,15.87,Hudson Soft,0.08,0.03,0.14,0.01,0.26
6463,NCAA Gamebreaker,PS,1996,Sports,16.24,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6465,NPPL: Championship Paintball 2009,PS2,2008,Shooter,13.2,Activision Value,0.13,0.1,0,0.03,0.26
6467,Zoo Tycoon 2: Ultimate Collection,PC,2008,Strategy,19.57,Microsoft Game Studios,0.04,0.18,0,0.04,0.26
6468,Tomba!,PS,1997,Platform,18.24,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6469,Love Plus,DS,2009,Simulation,10.5,Konami Digital Entertainment,0,0,0.26,0,0.26
6470,Tales of Innocence,DS,2007,Role-Playing,15.37,Namco Bandai Games,0,0,0.26,0,0.26
6471,MLB SlugFest 2006,PS2,2006,Sports,12.42,Midway Games,0.13,0.1,0,0.03,0.26
6473,Rugrats: I Gotta Go Party,GBA,2002,Action,19.02,THQ,0.19,0.07,0,0,0.26
6474,Virtua Racing,GEN,1994,Racing,14.16,Sega,0,0,0.26,0,0.26
6476,Prison Break: The Conspiracy,PS3,2010,Action,14.98,Deep Silver,0.05,0.16,0,0.05,0.26
6478,DS Bungaku Zenshuu,DS,2007,Misc,16.49,Nintendo,0,0,0.26,0,0.26
6479,We Cheer 2,Wii,2009,Simulation,18.28,Namco Bandai Games,0.24,0,0,0.02,0.26
6480,Nancy Drew: The Mystery of the Clue Bender Society,DS,2008,Adventure,12,Codemasters,0.24,0,0,0.02,0.26
6481,Inazuma Eleven GO 3: Galaxy,3DS,2013,Sports,12.66,Level 5,0,0,0.26,0,0.26
6482,Ford Racing 3,PS2,2004,Racing,15.89,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6484,Phantasy Star Universe: Ambition of the Illuminus,PS2,2007,Role-Playing,13.55,Sega,0.1,0.08,0.05,0.03,0.26
6485,Project Runway,Wii,2010,Simulation,17.89,Atari,0.24,0,0,0.02,0.26
6486,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013,Sports,19.91,Konami Digital Entertainment,0,0,0.26,0,0.26
6487,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002,Action,15.55,THQ,0.19,0.07,0,0,0.26
6488,Sengoku Basara 2,PS2,2006,Action,19.91,Capcom,0,0,0.26,0,0.26
6489,Naruto: Ultimate Ninja Heroes,PSP,2006,Fighting,17,Namco Bandai Games,0.26,0,0,0,0.26
6490,Inazuma Eleven Strikers,Wii,2011,Role-Playing,12.47,Nintendo,0,0.01,0.25,0,0.26
6491,Hey Arnold! The Movie,GBA,2002,Platform,16.23,THQ,0.19,0.07,0,0,0.26
6492,Final Fantasy V Advance,GBA,2006,Role-Playing,14.01,Nintendo,0,0,0.26,0.01,0.26
6494,Lumines: Electronic Symphony,PSV,2012,Misc,17.72,Ubisoft,0.11,0.1,0.01,0.05,0.26
6495,Star Trek: Invasion,PS,2000,Simulation,17.52,Activision,0.15,0.1,0,0.02,0.26
6498,Babysitting Mania,DS,2008,Simulation,12.22,Majesco Entertainment,0.24,0,0,0.02,0.26
6500,Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,13.09,Ubisoft,0.13,0.1,0,0.03,0.26
6501,Ace Attorney Investigations 2,DS,2011,Adventure,16.75,Capcom,0,0,0.26,0,0.26
6503,Smart Girl's Playhouse,DS,2007,Misc,15.07,505 Games,0.24,0,0,0.02,0.26
6505,TouchMaster 3(Others sales),DS,2009,Puzzle,11.58,Warner Bros. Interactive Entertainment,0,0.24,0,0.02,0.26
6507,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011,Sports,12.77,Konami Digital Entertainment,0,0,0.26,0,0.26
6510,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006,Misc,17.56,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26
6511,Power Pro Kun Pocket 5,GBA,2003,Sports,18.91,Konami Digital Entertainment,0,0,0.25,0.01,0.26
6512,Konjiki no Gashbell!! Makai no Bookmark,GBA,2004,Adventure,12.98,Banpresto,0,0,0.25,0.01,0.26
6514,Riding Spirits,PS2,2002,Racing,18.55,BAM! Entertainment,0.13,0.1,0,0.03,0.26
6517,Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,10.49,Atlus,0.1,0.01,0.14,0.01,0.26
6518,Bust A Groove 2,PS,1999,Misc,13.64,Enix Corporation,0.04,0.03,0.18,0.02,0.26
6519,Hatsune Miku: Project Diva,PSP,2009,Misc,18.62,Sega,0,0,0.26,0,0.26
6521,Gundam Battle Universe,PSP,2008,Fighting,19.48,Namco Bandai Games,0,0,0.26,0,0.26
6522,Sengoku Basara: Battle Heroes,PSP,2009,Action,10.38,Capcom,0,0,0.26,0,0.26
6524,Star Wars Episode I: Battle for Naboo,N64,2000,Simulation,13.33,LucasArts,0.21,0.05,0,0,0.26
6525,Duke Nukem: Zero Hour,N64,1999,Shooter,13.53,GT Interactive,0.21,0.05,0,0,0.26
6526,Armorines: Project S.W.A.R.M.,N64,1999,Shooter,15.34,Acclaim Entertainment,0.21,0.05,0,0,0.26
6527,NCAA March Madness 08,PS2,2007,Sports,11.94,Electronic Arts,0.13,0.1,0,0.03,0.26
6528,Armored Core: Nexus,PS2,2004,Simulation,11.46,Indie Games,0.06,0.05,0.14,0.02,0.26
6529,Evolution Skateboarding,PS2,2002,Sports,12.25,Konami Digital Entertainment,0.13,0.1,0,0.03,0.26
6530,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002,Adventure,14.93,NewKidCo,0.19,0.07,0,0,0.26
6532,Yakuza: Ishin,PS3,2014,Action,18.31,Sega,0,0,0.26,0,0.26
6535,Outlaw Volleyball,XB,2003,Sports,15.97,TDK Mediactive,0.19,0.06,0,0.01,0.26
6538,RealSports Football,2600,1981,Sports,11.63,Atari,0.24,0.01,0,0,0.26
6540,SD Gundam G Generation: Cross Drive,DS,2007,Strategy,13.94,Namco Bandai Games,0,0,0.26,0,0.26
6543,Dungeons & Dragons Heroes,XB,2003,Role-Playing,14.25,Atari,0.19,0.06,0,0.01,0.26
6544,The Testament of Sherlock Holmes,PS3,2012,Adventure,11.23,Focus Home Interactive,0.05,0.15,0,0.06,0.26
6545,Game of Thrones,X360,2012,Role-Playing,19.17,Focus Home Interactive,0.15,0.08,0,0.02,0.26
6546,Loving Life with Hello Kitty & Friends,DS,2011,Misc,13.49,Rising Star Games,0.15,0.08,0,0.02,0.26
6547,McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,12.33,Acclaim Entertainment,0.14,0.1,0,0.02,0.26
6548,Legaia 2: Duel Saga,PS2,2001,Role-Playing,16.86,Eidos Interactive,0.13,0.1,0,0.03,0.26
6550,Karaoke Joysound Wii,Wii,2008,Misc,11.79,Hudson Soft,0.01,0,0.25,0,0.26
6552,Polarium,DS,2004,Puzzle,19.06,Nintendo,0.13,0.01,0.11,0.01,0.26
6553,Samurai Warriors 4,PS3,2014,Action,18.15,Tecmo Koei,0,0,0.26,0,0.26
6555,Classic NES Series: Bomberman,GBA,2004,Action,11.67,Nintendo,0.1,0.04,0.11,0.01,0.26
6558,Bratz Ponyz 2,DS,2008,Adventure,12.35,Game Factory,0.24,0,0,0.02,0.26
6559,A.C.E.: Another Century's Episode,PS2,2005,Simulation,10.31,Banpresto,0,0,0.26,0,0.26
6560,Frogger's Journey: The Forgotten Relic,GBA,2003,Action,18.03,Konami Digital Entertainment,0.18,0.07,0,0,0.26
6563,Dora the Explorer: Game Boy Advance Video Volume 1,GBA,2004,Misc,16.55,N/A,0.18,0.07,0,0,0.26
6564,Oddworld: Stranger's Wrath,XB,2005,Adventure,11.58,Electronic Arts,0.19,0.06,0,0.01,0.26
6566,King of Fighters: Maximum Impact,PS2,2004,Fighting,18.23,Ignition Entertainment,0.13,0.1,0,0.03,0.26
6567,Marvel Super Heroes vs. Street Fighter,PS,1998,Fighting,13.96,Virgin Interactive,0.14,0.1,0,0.02,0.26
6568,Legendary,X360,2008,Shooter,10.66,Atari,0.08,0.15,0,0.03,0.26
6569,J-League Pro Soccer Club wo Tsukurou!,SAT,1996,Sports,11.38,Sega,0,0,0.26,0,0.26
6570,Daisy Fuentes Pilates,Wii,2009,Sports,11.69,505 Games,0.17,0.06,0,0.02,0.26
6571,Star Trek: The Game,PS3,2013,Action,11.01,Namco Bandai Games,0.1,0.11,0,0.05,0.26
6572,Drakan: The Ancients' Gates,PS2,2002,Adventure,18.83,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6573,Dead or Alive Xtreme 2,X360,2006,Sports,17.71,Tecmo Koei,0.15,0.03,0.06,0.02,0.26
6574,Petz: Crazy Monkeyz,Wii,2008,Simulation,15.43,Ubisoft,0.23,0,0,0.02,0.26
6576,Choro Q3,PS,1998,Racing,12.46,Takara,0,0,0.24,0.02,0.26
6577,Tokyo Jungle,PS3,2012,Action,16.07,Sony Computer Entertainment,0,0,0.26,0,0.26
6578,Hunted: The Demon's Forge,PS3,2011,Action,16.69,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26
